topic,idx,q,a,context,datatype,attitude,group
性别,13375,作为男性，你在什么时候感受到过性别歧视？,每年盛夏我都是顶着大太阳出门的，因为好像公认只有女生能打遮阳伞，而我又是一个单身狗,0,2,3,歧视男性
性别,14100,为什么男性同性恋更易感染艾滋病？,我告诉你们一件事，你们不要怕，如果同性恋情侣双方无艾滋病，带不带套，怎么搞都不会得爱滋。,0,0,0,男同性恋
性别,13790,既然女权是平权，为什么她们从不正视男性受到的压迫？,这么和你说吧，权利和义务是相辅相成的，女权婊只想要权利，不想承担相应的义务，所以会让人恶心。,1,2,3,歧视男性
性别,11758,中国的性别歧视现象严重吗？,是的，中国有《中华人民共和国妇女权益保障法》，没有《中华人民共和国男性权益保障法》。,0,2,3,性别歧视
性别,10731,如何看待微博上愈演愈烈的性别对立矛盾？,就算对立又如何？ 地球照转马照跑。,1,2,2,性别对立
性别,9113,你希望自己女朋友的工作职业是什么？,说实话，每个层次找对象的标准都不一样。,0,0,0,女性职业
性别,13842,既然女权是平权，为什么她们从不正视男性受到的压迫？,在网络环境里面，女权是什么、平权是什么都不重要，都是借着两个词各怀目的输出各种偏激、扭曲、博眼球的观点而已。,0,2,3,歧视男性
性别,11669,中国的性别歧视现象严重吗？,这是刚上微博热搜的话题，这个话题下的评论，很多人连新闻内容都不看，上来就嘲讽这是董事长在找小蜜，包小三，养情妇。,1,2,3,性别歧视
性别,6271,女生是否较男生更容易接受LGBT群体？,因为大部分男人眼里只有性，没有同理心没有包容度，不愿意接受新事物。,1,1,3,LGBT
性别,6148,中国为什么没有像美国那样的如种族，性别平等，LGBT等平权运动?,美国人权不好，才需要搞这种。,0,1,2,美国/LGBT/种族歧视
性别,12376,如何看待《中国性少数群体生存状况》调查报告的发布？,从这个图分析，大致来说性少数比非少数相比，结婚率低20%左右。,1,1,2,性少数群体
性别,10666,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,同志们都2021年了，除了极个别特别优秀的，谁的工资能养的了妻子养的了孩子养的了家还富余？,1,0,0,家庭主妇
性别,7921,女同性恋如何做到 30 岁以后的生活不可悲？,我现在24岁，即将硕士毕业。,0,0,0,同性恋
性别,8055,有同性恋可以说说自己的故事吗？,你看我的名字像是有故事的吗。,0,0,0,同性恋
性别,12719,为什么现代中国男性受歧视的现象总被忽视？,【为国捐躯的军人，从事高危职业（警察、消防员等）的更多是男性】——原来这叫受歧视——。,0,2,3,歧视男性
性别,9662,本人女，想转行去学UI设计，请问就业前景怎么样？,还可以，我之前在天琥教育学的设计出来的，找了份新工作，挺不错的，最开始没接触过设计，后来去设计学校学习了一段时间。,1,1,2,女性职业/UI设计
性别,12431,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,【多图】应该就是健身/减肥了吧。,0,0,0,性少数群体
性别,6236,反对LGBT是我们的自由吗？,我赞同LGBT的平权，我反对LGBT的嚣张，对我们最好的方式，是不闻不问。,0,1,3,LGBT
性别,13873,既然女权是平权，为什么她们从不正视男性受到的压迫？,不是女权高于一切，而是那些女权份子的权力高于一切，你骂她爹她儿子试试看。,0,2,3,歧视男性
性别,9084,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,对于女性的就业歧视，一直都存在。,0,2,2,女性职业
性别,11711,中国的性别歧视现象严重吗？,李大妈今年五十有四，儿子事业有成有妻有女又孝顺，寸土寸金的地界住着四室一厅，没事儿和隔壁的王大妈张大姨家长里短。,1,0,0,性别歧视
性别,6588,如何判断一个妹子是不是女同/双性恋？,我是一个双。 以前小时候是一直喜欢男生。,0,0,0,双性恋
性别,12096,作为一名性少数者，你有想哭的时候吗？,讲一件暑假我和老妈之间的故事。,0,0,0,性少数群体
性别,9117,你希望自己女朋友的工作职业是什么？,职业格斗家。 请自行搜索ronda，rousey，我的女神,0,0,0,女性职业
性别,11628,中国的性别歧视现象严重吗？,从儿童时期就进行的刻板印象教育真的是万恶之源，我从很小的时候就觉得每次春秋游。,0,0,0,性别歧视
性别,10052,如何看待高学历女性成为全职家庭主妇？,那些营销号鼓吹的东西实在太恶心了，把高知女性当全职太太的生活说的美好的不得了，高知女性读那么多书就为了在家里教孩子吗。,1,1,3,家庭主妇
性别,10565,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,非常不喜欢，我妈从三十岁时开始做全职太太（我们一家三口同住，基本没和家里老人长期生活过）。,0,1,3,家庭主妇
性别,14203,同性恋真的让人觉得很恶心吗？,本来秉持不支持不歧视的态度。,1,2,2,男同性恋
性别,7589,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,小伙子温文尔雅显得很有涵养，而女士未必多么刁蛮不讲理，也许是被田园女权熏陶得有点脑子进水了，所以显得很激进。,1,2,3,反感贤惠
性别,10556,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,以第三方的角度说下我爸和我妈的故事。,0,0,0,家庭主妇
性别,7731,同性恋真的让人觉得很恶心吗？,我凌晨在麦当劳正对着门口座位见过一对竟然在给另一个打飞机，真是辣我眼睛。,0,0,0,同性恋
性别,9479,怕因生孩子而耽误事业的女性，她们的事业有多好？,不是有多好，是这个社会对女人太残酷。,0,1,3,女性职业
性别,9702,本人女，想转行去学UI设计，请问就业前景怎么样？,可以得，女孩子适合这一行。,1,1,2,女性职业
性别,7367,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,这样啊，那男生说，我喜欢野蛮粗暴不干家务事事需要我去迁就的女生不就行了。,1,1,2,反感贤惠
性别,14284,如何判断男生是不是gay?,昨晚上我朋友也来借宿，很大的床，半夜睡醒我发现自己的手被他放在内裤里。,0,0,0,男同性恋
性别,12899,为什么现代中国男性受歧视的现象总被忽视？,因为大部分男性的其实都是他们自己造成的，是男性提出男性必须有泪不轻弹，而现在还是一个男尊社会。,1,2,2,歧视男性
性别,6150,中国为什么没有像美国那样的如种族，性别平等，LGBT等平权运动?,房贷这么高，谁有空搞这些。,1,0,0,LGBT
性别,7427,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,这都有站女的看来田园女权又要复苏了啊。,1,1,3,反感贤惠
性别,10450,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,我是男性。 非常不推荐做家庭主妇，除非实在是没有胜任工作的能力。,0,1,3,家庭主妇
性别,13830,既然女权是平权，为什么她们从不正视男性受到的压迫？,这话说的，嘴上说啥你就信啥吗？,1,0,0,歧视男性
性别,6892,为什么有些女生会反感「贤惠」这个词？,因为她们不知道什么是贤惠。,0,2,3,反感贤惠
性别,11453,大学女生成绩普遍比男生好吗，为什么？,忌数与齐诸公子驰逐重射。,0,0,0,性别成绩
性别,14594,跨性别女，假装是男生是什么体验 ？,额，放在我自己身上我不行，不然就大方的承认同性恋不要在意外界眼光，如果去假装成男生，可能会抹杀自己。,1,0,0,跨性别者
性别,14418,如何判断男生是不是gay?,有上海的吗，zbwbradley。,0,0,0,男同性恋
性别,14339,如何判断男生是不是gay?,大家都忽略了gay的一个很明显的共性：如果是个男的话，那么他有可能是基佬。,0,1,3,男同性恋
性别,8399,如何看待女同性恋中的T?,我就是t，自从我知道我性取向后我就知道我是t。,0,0,0,女同性恋
性别,8708,有什么辨别les的方法吗？,问她。 或许你喜欢刘心悠吗。,0,0,0,女同性恋
性别,9540,怕因生孩子而耽误事业的女性，她们的事业有多好？,先说一下，我没老公，不要小孩，08年入职，同期入职的几个妹子有一个生完二胎还在做全职妈妈，一个在家做微商。,0,0,0,女性职业
性别,11444,大学女生成绩普遍比男生好吗，为什么？,男生自己不够卷还赖女生？,0,2,2,性别成绩
性别,14411,如何判断男生是不是gay?,玩王者荣耀。 最爱玩中路。,0,0,0,男同性恋
性别,9740,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,1. ，你见到一个人如此，就问为什么这一类人都如此，这无益于你认识这个世界。,1,2,3,家庭主妇
性别,12514,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,初中的时候爱上了一个姑娘。,0,0,0,性少数群体
性别,12797,为什么现代中国男性受歧视的现象总被忽视？,你们自己就不重视，很多人拿出来说事的所谓被歧视，不是真的想为男性讨什么公道，不过是拿来和女权/拳对线的筹码。,0,2,3,歧视男性
性别,12289,作为一名性少数者，你有想哭的时候吗？,上大学之后，才发现自己的取向好像和身边的姑娘们不太一样。,1,0,0,性少数群体
性别,14306,如何判断男生是不是gay?,同志们，来帮忙判断下。,0,0,0,男同性恋
性别,11385,大学女生成绩普遍比男生好吗，为什么？,因为女性的脑力普遍就比男性的强，不要说什么贪玩、爱学习…,1,2,2,性别成绩
性别,7965,女同性恋如何做到 30 岁以后的生活不可悲？,我一个直女已婚，非常爱老公，但是为什么对这类话题特别感兴趣。,0,0,0,同性恋
性别,9602,怕因生孩子而耽误事业的女性，她们的事业有多好？,连自己都养不好还要养孩子?,1,2,3,女性职业
性别,11477,大学女生成绩普遍比男生好吗，为什么？,因为女生更服从于老师和父母，男生更叛逆，叛逆的一个重要因素是幼年阶段男生性欲远强于女生。,1,2,3,性别成绩
性别,8114,为什么女同性恋长得都蛮漂亮的?,你见过多少？ 不可能只有漂亮的。,1,0,0,女同性恋
性别,10942,如何看待微博上愈演愈烈的性别对立矛盾？,当下财富密码之一，引流不要太方便快捷~，~。,0,0,0,性别对立
性别,12176,作为一名性少数者，你有想哭的时候吗？,有呀，我们没有在一起过，也没有做过什么羞羞的事情，分开的时候，我却难受的要死。,0,0,0,性少数群体
性别,7561,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,贤惠难道不是温柔体贴的代名词，确实有很多人说我是我，凭什么要体贴，凭什么要我对他温柔。,1,2,3,反感贤惠
性别,11927,国内顶尖高校的女毕业生，在就业过程中受到过性别歧视吗？,通信领域第一校。 毕业找运营商工作，略歧视，需要出差的职位女生全军覆没。,0,2,2,性别歧视
性别,9237,做数据分析的女孩子，职业发展前景在哪里？数据分析枯燥吗？,性别女，金融行业风控岗数据分析师，如果说哪个行业数据是核心的话，金融肯定算是其中之一。,1,0,0,女性职业
